20170421-10:38:34,10.0395610332,100090,98080,1890,230,138780,141755
20170421-10:38:44,10.0372579098,100190,98205,1885,210,138565,141485
20170421-10:38:54,10.0383708477,100030,98090,1900,255,138525,141380
20170421-10:39:05,10.0310111046,0.0,0.0,0.0,0.0,0.0,0.0
20170421-10:39:15,10.0103309155,0.0,0.0,0.0,0.0,0.0,0.0
20170421-10:39:25,10.0103349686,0.0,0.0,0.0,0.0,0.0,0.0
20170421-10:39:35,10.0389649868,99680,97650,1895,225,138230,141215
20170421-10:39:45,10.0381281376,99745,97715,1885,200,138140,141050
20170421-10:39:55,10.0391991138,99795,97735,1910,235,138200,141160
20170421-10:40:05,10.0368008614,99970,97900,1885,215,138075,141035
20170421-10:40:15,10.040984869,99680,97610,1895,205,137905,140830
20170421-10:40:25,10.040473938,99255,97170,1885,225,137980,140895
20170421-10:40:35,10.0380101204,99235,97205,1905,205,137815,140775
20170421-10:40:45,10.0405590534,99505,97445,1890,215,137785,140730
20170421-10:40:55,10.0400879383,99735,97695,1855,225,137670,140675
20170421-10:41:05,10.0309791565,99665,97590,1875,200,137565,140480
20170421-10:41:15,10.0302200317,99405,97335,1875,215,137600,140520
20170421-10:41:25,10.0402369499,99310,97250,1900,255,137535,140450
20170421-10:41:35,10.039662838,99280,97235,1915,230,137385,140350
20170421-10:41:45,10.0403869152,99350,97350,1875,200,137385,140255
20170421-10:41:55,10.039940834,99550,97535,1870,245,137360,140265
20170421-10:42:05,10.0390880108,99470,97430,1895,220,137310,140205
20170421-10:42:15,10.0407390594,99335,97325,1885,235,137225,140150
20170421-10:42:25,10.0393600464,15655,16490,1870,220,137160,140045
20170421-10:42:35,10.0402200222,2125,345,1900,205,137060,139980
20170421-10:42:45,10.0398859978,1975,235,1910,200,136980,139970
20170421-10:42:55,10.0359079838,1975,240,1870,240,137135,140075
20170421-10:43:05,10.0234310627,0.0,0.0,0.0,0.0,0.0,0.0
20170421-10:43:15,10.0104820728,0.0,0.0,0.0,0.0,0.0,0.0
20170421-10:43:25,10.0103678703,0.0,0.0,0.0,0.0,0.0,0.0
20170421-10:43:35,10.0396029949,2000,230,1865,205,136815,139765
20170421-10:43:45,10.0380809307,1985,230,1895,225,136760,139765
20170421-10:43:55,10.0364849567,1980,255,1885,260,136740,139650
20170421-10:44:06,10.0361940861,1955,225,1885,180,136755,139655
20170421-10:44:16,10.0342228413,1955,225,1880,240,136685,139595
20170421-10:44:26,10.0341169834,1970,250,1925,205,136590,139570
20170421-10:44:36,10.0395867825,1985,205,1900,235,136505,139485
20170421-10:44:46,10.0393650532,1975,235,1870,235,136515,139505
20170421-10:44:56,10.0377008915,2000,255,1880,260,136465,139350
20170421-10:45:06,10.027780056,1980,195,1900,230,136380,139340
20170421-10:45:16,10.0395569801,1975,280,1885,210,136280,139200
20170421-10:45:26,10.0408270359,1930,240,1895,245,136310,139290
20170421-10:45:36,10.0389509201,1975,260,1900,240,136215,139115
20170421-10:45:46,10.0389580727,1950,235,1890,235,136170,139085
20170421-10:45:56,10.0402510166,1975,215,1885,225,136055,138970
20170421-10:46:06,10.0406730175,1985,195,1875,210,136105,138965
20170421-10:46:16,10.0402159691,1965,205,1895,205,135960,138875
20170421-10:46:26,10.0398690701,1970,245,1870,225,135910,138935
20170421-10:46:36,10.0396988392,1980,225,1850,235,135945,138915
20170421-10:46:46,10.0414898396,1980,240,1890,220,135985,138935
20170421-10:46:56,10.0397260189,1975,190,1890,235,135795,138680
20170421-10:47:06,10.034455061,0.0,0.0,0.0,0.0,0.0,0.0
20170421-10:47:16,10.0103299618,0.0,0.0,0.0,0.0,0.0,0.0
20170421-10:47:26,10.0103690624,0.0,0.0,0.0,0.0,0.0,0.0
20170421-10:47:36,10.040252924,1975,215,1880,255,135520,138460
20170421-10:47:46,10.0396940708,1935,250,1915,265,135475,138370
20170421-10:47:56,10.0410721302,1975,210,1885,225,135600,138535
20170421-10:48:06,10.0397429466,1955,210,1870,215,135465,138385
20170421-10:48:16,10.0370151997,1980,220,1860,210,135470,138420
20170421-10:48:26,10.0368540287,1985,265,1875,190,135440,138355
20170421-10:48:37,10.0409908295,1995,250,1890,215,135315,138280
20170421-10:48:47,10.0401010513,1980,235,1910,235,135190,138135
20170421-10:48:57,10.0366470814,1945,230,1910,235,135255,138165
20170421-10:49:07,10.032145977,0.0,0.0,0.0,0.0,0.0,0.0
20170421-10:49:17,10.0104370117,0.0,0.0,0.0,0.0,0.0,0.0
20170421-10:49:27,10.0103731155,0.0,0.0,0.0,0.0,0.0,0.0
20170421-10:49:37,10.0410139561,1970,205,1900,210,135050,137965
20170421-10:49:47,10.0341169834,1955,210,1870,235,135030,137950
20170421-10:49:57,10.03591609,1970,250,1880,215,135015,137875
20170421-10:50:07,10.0389220715,1965,230,1895,225,134985,137890
20170421-10:50:17,10.0402040482,1960,230,1880,250,134865,137800
20170421-10:50:27,10.0400578976,1975,200,1880,220,134980,137855
20170421-10:50:37,10.0428419113,1975,215,1905,200,134870,137715
20170421-10:50:47,10.0358691216,1975,240,1860,235,134780,137750
20170421-10:50:57,10.0385711193,2010,225,1880,220,134710,137580
20170421-10:51:07,10.0325231552,0.0,0.0,0.0,0.0,0.0,0.0
20170421-10:51:17,10.010270834,0.0,0.0,0.0,0.0,0.0,0.0
20170421-10:51:27,10.0102789402,0.0,0.0,0.0,0.0,0.0,0.0
20170421-10:51:37,10.0407838821,1955,250,1880,235,134415,137350
20170421-10:51:47,10.0403969288,2000,220,1855,250,134485,137365
20170421-10:51:57,10.0412998199,1970,275,1860,235,134365,137310
20170421-10:52:07,10.0400319099,1960,240,1880,240,134270,137145
20170421-10:52:17,10.039383173,1960,230,1890,210,134390,137265
20170421-10:52:27,10.0396339893,1975,240,1880,215,134425,137330
20170421-10:52:37,10.0405578613,1990,240,1885,205,134375,137295
20170421-10:52:47,10.0395171642,1980,210,1875,215,134260,137220
20170421-10:52:57,10.0323710442,1965,230,1910,215,134360,137265
20170421-10:53:07,10.0309891701,0.0,0.0,0.0,0.0,0.0,0.0
20170421-10:53:17,10.0103228092,0.0,0.0,0.0,0.0,0.0,0.0
20170421-10:53:27,10.0065610409,0.0,0.0,0.0,0.0,0.0,0.0
20170421-10:53:37,10.038036108,1965,225,1885,215,134065,136985
20170421-10:53:48,10.0370161533,1935,260,1885,235,134095,137010
20170421-10:53:58,10.0356519222,1970,270,1885,210,134220,137155
20170421-10:54:08,10.0379030704,1975,270,1890,235,134115,137135
20170421-10:54:18,10.0331630707,1970,250,1890,225,134180,137085
20170421-10:54:28,10.0377449989,1990,215,1865,235,134220,137130
20170421-10:54:38,10.0394918919,1970,230,1890,220,134230,137140
20170421-10:54:48,10.0337090492,1935,220,1900,265,134120,137020
20170421-10:54:58,10.0311710835,1985,230,1890,245,134140,137030
20170421-10:55:08,10.0317430496,0.0,0.0,0.0,0.0,0.0,0.0
20170421-10:55:18,10.0104379654,0.0,0.0,0.0,0.0,0.0,0.0
20170421-10:55:28,10.0103759766,0.0,0.0,0.0,0.0,0.0,0.0
20170421-10:55:38,10.0383381844,1970,260,1880,235,133930,136910
20170421-10:55:48,10.0396969318,1970,265,1880,210,133870,136770
20170421-10:55:58,10.0411379337,1930,200,1885,250,133875,136795
20170421-10:56:08,10.0377070904,1965,225,1900,245,133990,136810
20170421-10:56:18,10.0383658409,1995,235,1885,215,133850,136790
20170421-10:56:28,10.0394849777,1970,205,1900,195,133825,136740
20170421-10:56:38,10.0346448421,1990,235,1870,220,133820,136725
20170421-10:56:48,10.0366520882,2005,240,1920,240,133640,136550
20170421-10:56:58,10.0400700569,1955,225,1900,235,133655,136555
20170421-10:57:08,10.0303149223,0.0,0.0,0.0,0.0,0.0,0.0
20170421-10:57:18,10.0103280544,0.0,0.0,0.0,0.0,0.0,0.0
20170421-10:57:28,10.0103850365,0.0,0.0,0.0,0.0,0.0,0.0
20170421-10:57:38,10.0383708477,1980,245,1890,210,133405,136355
20170421-10:57:48,10.0381059647,2000,250,1915,220,133305,136265
20170421-10:57:58,10.0378041267,1970,215,1885,255,133135,136090
20170421-10:58:08,10.0381720066,1940,250,1885,225,133135,136005
20170421-10:58:18,10.0364010334,1990,225,1860,220,133205,136075
20170421-10:58:28,10.0372281075,1970,230,1860,205,133200,136135
20170421-10:58:38,10.035695076,1965,225,1895,230,133195,136090
20170421-10:58:49,10.0322680473,1995,240,1895,215,133080,135995
20170421-10:58:59,10.0392019749,1955,260,1860,210,133095,135965
20170421-10:59:09,10.0247280598,0.0,0.0,0.0,0.0,0.0,0.0
20170421-10:59:19,10.010338068,0.0,0.0,0.0,0.0,0.0,0.0
20170421-10:59:29,10.0103640556,0.0,0.0,0.0,0.0,0.0,0.0
20170421-10:59:39,10.0397291183,1980,240,1915,240,132985,135900
20170421-10:59:49,10.0391709805,1950,245,1880,245,132885,135775
20170421-10:59:59,10.0431981087,1980,250,1915,265,132810,135725
20170421-11:00:09,10.0402162075,1970,220,1860,255,132835,135655
20170421-11:00:19,10.038064003,2005,215,1890,255,132780,135705
20170421-11:00:29,10.0311028957,1970,250,1860,245,132805,135705
20170421-11:00:39,10.0384969711,1955,260,1875,250,132765,135630
20170421-11:00:49,10.0344321728,1975,215,1885,235,132850,135725
20170421-11:00:59,10.0345070362,1970,215,1870,215,132760,135590
20170421-11:01:09,10.0321938992,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:01:19,10.0103008747,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:01:29,10.010340929,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:01:39,10.0406858921,1970,230,1865,210,132410,135280
20170421-11:01:49,10.0425829887,1965,230,1910,245,132425,135260
20170421-11:01:59,10.0323851109,1955,210,1880,235,132490,135375
20170421-11:02:09,10.0369679928,1965,235,1890,255,132375,135315
20170421-11:02:19,10.0377469063,1980,225,1880,250,132400,135325
20170421-11:02:29,10.0377449989,1945,230,1900,225,132495,135380
20170421-11:02:39,10.0389368534,1970,235,1905,225,132470,135340
20170421-11:02:49,10.0350418091,1980,215,1900,235,132375,135320
20170421-11:02:59,10.0356829166,1990,250,1920,255,132290,135205
20170421-11:03:09,10.0332150459,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:03:19,10.0104410648,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:03:29,10.0103690624,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:03:39,10.0397939682,2000,235,1880,225,132290,135195
20170421-11:03:49,10.0395870209,1985,225,1900,225,132185,135120
20170421-11:04:00,10.0403821468,1980,235,1885,240,132315,135225
20170421-11:04:10,10.0443761349,1965,245,1900,250,132440,135315
20170421-11:04:20,10.0364589691,1970,220,1890,265,132280,135140
20170421-11:04:30,10.0334291458,1985,215,1895,215,132175,135080
20170421-11:04:40,10.0407099724,1975,225,1925,220,132125,135015
20170421-11:04:50,10.0400869846,1935,245,1880,240,132275,135145
20170421-11:05:00,10.0392141342,1935,235,1890,255,132080,134965
20170421-11:05:10,10.0298938751,0.0,240,1895,230,132015,134885
20170421-11:05:20,10.0339009762,0.0,265,1890,245,132005,134875
20170421-11:05:30,10.033479929,0.0,200,1915,225,132100,135030
20170421-11:05:40,10.0401411057,1980,230,1895,230,132130,134975
20170421-11:05:50,10.032430172,1995,235,1895,240,132075,134970
20170421-11:06:00,10.0350370407,1980,215,1895,225,132085,135015
20170421-11:06:10,10.0338380337,1935,220,1885,240,132020,134860
20170421-11:06:20,10.0390179157,137480,140475,1915,240,131945,134860
20170421-11:06:30,10.036067009,134765,132685,1875,260,131990,134850
20170421-11:06:40,10.0399639606,131175,128850,1895,210,132030,134935
20170421-11:06:50,10.0356311798,126775,124505,1900,200,131975,134860
20170421-11:07:00,10.0351080894,121455,119195,1925,245,131960,134905
20170421-11:07:10,10.0348548889,115325,113395,1905,215,131885,134740
20170421-11:07:20,10.0399541855,114175,112000,1915,220,131925,134785
20170421-11:07:30,10.0388050079,111780,109620,1875,245,131845,134705
20170421-11:07:40,10.03905797,110210,108055,1930,235,131660,134540
20170421-11:07:50,10.0356810093,108590,106380,1880,235,131790,134620
20170421-11:08:00,10.0396549702,107305,105070,1885,215,131730,134630
20170421-11:08:10,10.0370490551,106645,104550,1905,245,131690,134545
20170421-11:08:20,10.0397830009,105495,103480,1885,220,131725,134615
20170421-11:08:31,10.0372190475,104725,102615,1830,230,131660,134560
20170421-11:08:41,10.0431699753,104550,102520,1910,245,131805,134720
20170421-11:08:51,10.0337657928,104885,102870,1900,230,131730,134585
20170421-11:09:01,10.0395748615,104925,102835,1875,260,131780,134655
20170421-11:09:11,10.0319719315,104365,102330,1895,245,131705,134585
20170421-11:09:21,10.0338449478,104315,102265,1890,240,131360,134290
20170421-11:09:31,10.0333800316,104435,102355,1860,230,131335,134165
20170421-11:09:41,10.0374481678,104395,102355,1855,230,131420,134300
20170421-11:09:51,10.0336120129,104085,102025,1885,230,131495,134335
20170421-11:10:01,10.0380618572,103920,101850,1915,195,131455,134335
20170421-11:10:11,10.0393710136,104040,101980,1885,235,131510,134385
20170421-11:10:21,10.0394101143,104250,102160,1895,245,131520,134430
20170421-11:10:31,10.0338430405,104390,102315,1895,240,131525,134375
20170421-11:10:41,10.039675951,104080,102030,1885,230,131390,134345
20170421-11:10:51,10.040407896,103375,101300,1895,235,131325,134230
20170421-11:11:01,10.0406711102,103300,101275,1910,205,131390,134285
20170421-11:11:11,10.0315999985,103345,101290,1920,220,131175,134150
20170421-11:11:21,10.0390870571,103375,101330,1905,235,131225,134135
20170421-11:11:31,10.0391581059,103540,101445,1890,230,131280,134200
20170421-11:11:41,10.0366749763,103475,101340,1905,210,131295,134235
20170421-11:11:51,10.0395541191,103065,101030,1885,230,131230,134110
20170421-11:12:01,10.0354609489,102850,100830,1855,240,131145,134035
20170421-11:12:11,10.040099144,102870,100780,1880,230,131145,134055
20170421-11:12:21,10.0391321182,102860,100795,1900,220,131215,134040
20170421-11:12:31,10.0400090218,102480,100415,1885,225,131180,134060
20170421-11:12:41,10.0385379791,102490,100485,1875,240,131170,134065
20170421-11:12:51,10.0384838581,102590,100580,1855,235,131255,134140
20170421-11:13:02,10.0380599499,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:13:12,10.0036010742,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:13:22,10.0103449821,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:13:32,10.025496006,102155,100090,1905,230,131160,134010
20170421-11:13:42,10.040738821,101890,99785,1910,215,131125,133980
20170421-11:13:52,10.0352098942,101885,99855,1885,200,130995,133925
20170421-11:14:02,10.0377361774,101975,99885,1915,250,131080,133960
20170421-11:14:12,10.036342144,101950,99865,1895,250,131125,133990
20170421-11:14:22,10.0411310196,101735,99695,1900,260,131035,133965
20170421-11:14:32,10.0371289253,101460,99400,1865,230,130990,133875
20170421-11:14:42,10.0386459827,101345,99255,1930,225,130885,133765
20170421-11:14:52,10.0326368809,101360,99275,1895,270,130955,133805
20170421-11:15:02,10.0312309265,101330,99245,1905,245,130860,133760
20170421-11:15:12,10.0342748165,101160,99060,1890,240,130775,133650
20170421-11:15:22,10.0392589569,101165,99120,1930,230,130725,133590
20170421-11:15:32,10.0395071507,101180,99060,1910,220,131065,133870
20170421-11:15:42,10.0394279957,101005,98975,1880,235,130880,133785
20170421-11:15:52,10.0370988846,100960,98900,1870,255,130940,133785
20170421-11:16:02,10.0389800072,101075,99010,1915,255,130895,133785
20170421-11:16:12,10.0389649868,101080,99000,1875,245,130735,133615
20170421-11:16:22,10.030315876,100835,98800,1875,230,130795,133670
20170421-11:16:32,10.0374758244,100430,98360,1880,210,130745,133650
20170421-11:16:42,10.03845191,100465,98460,1875,235,130835,133695
20170421-11:16:52,10.0387609005,100625,98550,1900,225,130780,133630
20170421-11:17:02,10.0280578136,101090,98970,1915,235,130755,133655
20170421-11:17:12,10.0326931477,101050,99055,1910,245,130730,133640
20170421-11:17:22,10.0391230583,100800,98785,1890,210,130695,133680
20170421-11:17:32,10.0372591019,100345,98315,1900,240,130835,133710
20170421-11:17:42,10.0343871117,100540,98430,1900,225,130855,133685
20170421-11:17:53,10.040541172,100690,98625,1915,230,130850,133730
20170421-11:18:03,10.0410740376,100615,98580,1890,200,130745,133630
20170421-11:18:13,10.0348408222,100680,98615,1870,250,130590,133530
20170421-11:18:23,10.0333590508,100630,98595,1860,230,130530,133445
20170421-11:18:33,10.0392510891,100475,98445,1905,225,130565,133455
20170421-11:18:43,10.0377910137,100275,98280,1895,230,130630,133495
20170421-11:18:53,10.0293779373,100385,98360,1875,210,130550,133500
20170421-11:19:03,10.0307459831,100340,98270,1885,240,130560,133460
20170421-11:19:13,10.0324518681,100090,98045,1915,235,130580,133410
20170421-11:19:23,10.037350893,99840,97880,1880,245,130430,133295
20170421-11:19:33,10.0355100632,100115,98065,1880,215,130445,133290
20170421-11:19:43,10.0358650684,100180,98080,1855,245,130395,133275
20170421-11:19:53,10.0382361412,100250,98215,1905,245,130390,133255
20170421-11:20:03,10.0397500992,100245,98190,1920,245,130375,133300
20170421-11:20:13,10.0397231579,99900,97915,1915,210,130485,133370
20170421-11:20:23,10.0406179428,99855,97770,1875,225,130485,133345
20170421-11:20:33,10.0408699512,99885,97865,1880,245,130475,133350
20170421-11:20:43,10.0410749912,99885,97800,1915,235,130330,133245
20170421-11:20:53,10.039757967,99685,97630,1940,245,130355,133255
20170421-11:21:03,10.030228138,99575,97520,1870,225,130430,133355
20170421-11:21:13,10.0317311287,99715,97650,1915,230,130340,133265
20170421-11:21:23,10.0411450863,99975,97900,1875,215,130395,133300
20170421-11:21:33,10.0403981209,99900,97890,1890,230,130430,133260
20170421-11:21:43,10.0377271175,99620,97575,1910,220,130285,133190
20170421-11:21:53,10.0393280983,99585,97510,1905,225,130345,133285
20170421-11:22:03,10.0380060673,99675,97660,1900,225,130180,133050
20170421-11:22:13,10.0365378857,99700,97645,1875,245,130310,133235
20170421-11:22:24,10.0354158878,99190,97185,134720,130565,130205,133050
20170421-11:22:34,10.0436248779,99225,97175,119150,116895,130035,132940
20170421-11:22:44,10.0406060219,99430,97355,117025,115085,129950,132785
20170421-11:22:54,10.0327069759,99515,97550,118070,115930,129975,132890
20170421-11:23:04,10.027889967,99590,97550,115815,113705,129915,132825
20170421-11:23:14,10.0317108631,99485,97415,113885,111885,129795,132670
20170421-11:23:24,10.0408439636,7060,4940,111425,109375,129890,132775
20170421-11:23:34,10.038228035,1995,245,109790,107610,130005,132890
20170421-11:23:44,10.0404391289,1955,245,109165,107045,130065,132965
20170421-11:23:54,10.0414412022,1965,215,108465,106275,130140,132970
20170421-11:24:04,10.0388650894,1955,235,108230,106045,129980,132890
20170421-11:24:14,10.0303590298,1960,205,107760,105600,130035,132905
20170421-11:24:24,10.0436320305,1960,260,107780,105675,129935,132815
20170421-11:24:34,10.0401220322,1995,230,107050,104960,129950,132835
20170421-11:24:44,10.041230917,1960,220,106330,104165,129955,132825
20170421-11:24:54,10.0370481014,1935,205,106080,103890,129960,132870
20170421-11:25:04,10.0321209431,1930,230,105645,103475,129945,132860
20170421-11:25:14,10.0347480774,1955,205,105105,102905,129910,132825
20170421-11:25:24,10.0428040028,1950,225,104805,102610,129980,132835
20170421-11:25:34,10.0360949039,1945,210,104540,102485,130000,132920
20170421-11:25:44,10.0397670269,1960,200,104175,102060,129875,132730
20170421-11:25:54,10.0386021137,1995,240,103820,101715,129870,132745
20170421-11:26:04,10.0380289555,1960,245,103515,101380,129890,132735
20170421-11:26:14,10.0425839424,1975,225,103200,101045,129795,132690
20170421-11:26:24,10.0421772003,2005,240,102950,100800,129800,132650
20170421-11:26:34,10.0399909019,2000,225,102675,100480,129770,132620
20170421-11:26:45,10.0402579308,1990,240,102220,100105,129730,132635
20170421-11:26:55,10.0446228981,1960,210,101905,99780,129715,132585
20170421-11:27:05,10.0319888592,1975,205,101550,99400,129760,132615
20170421-11:27:15,10.0326838493,1955,240,101430,99240,129820,132745
20170421-11:27:25,10.041241169,1970,205,101045,99035,129860,132740
20170421-11:27:35,10.0404419899,2010,230,101190,99000,129830,132655
20170421-11:27:45,10.0371060371,1960,225,100950,98800,129630,132520
20170421-11:27:55,10.0410759449,1935,235,100970,98835,129830,132685
20170421-11:28:05,10.0398540497,1995,230,100735,98540,129850,132705
20170421-11:28:15,10.0356829166,1975,250,100495,98305,129730,132630
20170421-11:28:25,10.0418150425,1975,255,100415,98315,129825,132715
20170421-11:28:35,10.0402379036,1955,235,100140,97955,129635,132525
20170421-11:28:45,10.0419619083,1990,205,100200,98110,129735,132615
20170421-11:28:55,10.0355448723,1965,250,100175,98030,129735,132595
20170421-11:29:05,10.0281078815,1945,215,99990,97860,129610,132510
20170421-11:29:15,10.0353341103,1950,245,99985,97855,129920,132740
20170421-11:29:25,10.0413618088,1975,255,99710,97565,129685,132525
20170421-11:29:35,10.0387289524,1965,255,99880,97740,129690,132590
20170421-11:29:45,10.0415129662,1960,235,100010,97845,129645,132515
20170421-11:29:55,10.0391640663,1965,215,99710,97585,129570,132430
20170421-11:30:05,10.0403530598,1950,215,99580,97415,129620,132525
20170421-11:30:15,10.0365858078,1975,200,99555,97440,129645,132535
20170421-11:30:25,10.0410320759,1985,260,99265,97155,129655,132535
20170421-11:30:35,10.036164999,1985,240,99210,97105,129700,132545
20170421-11:30:45,10.0386281013,1980,260,99510,97335,129515,132410
20170421-11:30:55,10.0353879929,1970,220,99490,97355,129680,132570
20170421-11:31:06,10.037307024,1985,210,99510,97375,129780,132635
20170421-11:31:16,10.0387051105,1965,245,99480,97325,129770,132665
20170421-11:31:26,10.035763979,2000,250,99195,97140,129745,132620
20170421-11:31:36,10.040252924,2005,210,99370,97250,129590,132465
20170421-11:31:46,10.0402162075,1980,175,98975,96800,129600,132510
20170421-11:31:56,10.0407021046,1940,220,98905,96795,129645,132495
20170421-11:32:06,10.0346450806,1960,250,98875,96775,129560,132420
20170421-11:32:16,10.0401580334,1930,225,99130,97040,129685,132510
20170421-11:32:26,10.0410141945,1980,225,99035,96890,129585,132465
20170421-11:32:36,10.0337438583,1940,250,98870,96740,129610,132505
20170421-11:32:46,10.0409190655,1965,240,99150,96980,129620,132495
20170421-11:32:56,10.0398309231,1970,240,98975,96855,129660,132570
20170421-11:33:06,10.0319218636,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:33:16,10.0104680061,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:33:26,10.0103309155,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:33:36,10.0418570042,1995,230,98600,96495,129610,132430
20170421-11:33:46,10.0394160748,1975,255,98655,96555,129320,132210
20170421-11:33:56,10.0333271027,1950,260,98520,96395,129480,132365
20170421-11:34:06,10.0397810936,2000,205,98545,96470,129405,132280
20170421-11:34:16,10.0398511887,2000,230,98335,96200,129400,132245
20170421-11:34:26,10.0403709412,1990,230,98345,96215,129385,132240
20170421-11:34:36,10.0421390533,1975,250,98560,96420,129455,132345
20170421-11:34:46,10.0422770977,1965,230,98420,96355,129395,132310
20170421-11:34:56,10.038642168,1985,175,98125,96025,129285,132255
20170421-11:35:06,10.0315470695,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:35:16,10.0104329586,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:35:26,10.0103988647,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:35:36,10.0386750698,1975,220,97955,95795,129175,132070
20170421-11:35:46,10.0388309956,2025,250,98050,95960,129260,132030
20170421-11:35:57,10.0340240002,1960,245,98160,96045,129185,132010
20170421-11:36:07,10.0392439365,1975,240,98110,96000,129160,132075
20170421-11:36:17,10.0358598232,1955,245,97960,95815,129035,131960
20170421-11:36:27,10.0398628712,1955,230,98030,95855,128840,131750
20170421-11:36:37,10.0370910168,2005,210,97995,95840,128965,131845
20170421-11:36:47,10.0399870872,1950,210,97690,95590,128975,131850
20170421-11:36:57,10.0389001369,1970,215,97675,95535,129025,131890
20170421-11:37:07,10.0303349495,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:37:17,10.0077908039,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:37:27,10.0103058815,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:37:37,10.0342619419,1940,250,97585,95475,129075,131865
20170421-11:37:47,10.0389230251,1975,255,97785,95690,129040,131845
20170421-11:37:57,10.0380370617,1985,215,97830,95730,128915,131775
20170421-11:38:07,10.038916111,1980,280,97440,95340,128840,131650
20170421-11:38:17,10.0397620201,1950,265,97615,95520,128990,131815
20170421-11:38:27,10.0394170284,1960,250,97370,95280,128980,131775
20170421-11:38:37,10.0389990807,1980,230,97490,95335,128875,131780
20170421-11:38:47,10.0423219204,1970,215,97565,95470,128965,131800
20170421-11:38:57,10.0400910378,2000,230,97605,95525,128925,131775
20170421-11:39:07,10.0391368866,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:39:17,10.0103261471,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:39:27,10.0103690624,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:39:37,10.040241003,1950,210,97515,95385,128885,131760
20170421-11:39:47,10.0358710289,1945,225,97500,95360,128875,131770
20170421-11:39:57,10.0397460461,1980,235,97370,95320,128835,131730
20170421-11:40:07,10.0402500629,1945,225,97430,95240,128895,131730
20170421-11:40:17,10.0392949581,1960,240,97560,95405,128945,131775
20170421-11:40:27,10.0402290821,1975,230,97415,95250,128870,131750
20170421-11:40:37,10.039691925,1965,245,97325,95225,128775,131700
20170421-11:40:48,10.0385689735,1955,250,97350,95255,128800,131655
20170421-11:40:58,10.0462241173,1950,235,97285,95195,128740,131595
20170421-11:41:08,10.0370090008,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:41:18,10.0103390217,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:41:28,10.0103120804,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:41:38,10.0356118679,1965,210,97305,95145,128725,131635
20170421-11:41:48,10.0414350033,1985,265,97085,94965,128810,131630
20170421-11:41:58,10.0394279957,1950,245,97085,94985,128795,131705
20170421-11:42:08,10.0429670811,1945,265,97075,94960,128650,131520
20170421-11:42:18,10.0306839943,1965,240,97180,95105,128660,131515
20170421-11:42:28,10.0404500961,1965,205,97050,94895,128670,131530
20170421-11:42:38,10.0388350487,1945,245,97135,94970,128710,131530
20170421-11:42:48,10.039678812,1980,200,97075,94945,128620,131465
20170421-11:42:58,10.0316960812,1970,255,97205,95090,128605,131450
20170421-11:43:08,10.0407841206,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:43:18,10.0102880001,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:43:28,10.0103111267,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:43:38,10.0370969772,1970,245,96835,94730,128815,131695
20170421-11:43:48,10.0395569801,1965,235,97065,94970,128835,131690
20170421-11:43:58,10.0392830372,1945,225,97285,95175,128760,131650
20170421-11:44:08,10.0375499725,1945,275,97115,94985,128780,131670
20170421-11:44:18,10.0400528908,1955,250,96820,94730,128735,131645
20170421-11:44:28,10.0391151905,1995,245,96905,94790,128625,131495
20170421-11:44:38,10.0339519978,2010,235,97005,94875,128615,131490
20170421-11:44:48,10.0349872112,1965,270,97170,95070,128780,131615
20170421-11:44:58,10.0388970375,1985,220,96860,94745,128895,131775
20170421-11:45:08,10.0351400375,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:45:18,10.0103130341,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:45:28,10.0103931427,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:45:38,10.0342140198,1955,250,97040,94920,128895,131770
20170421-11:45:48,10.0388419628,2010,235,96880,94750,128865,131725
20170421-11:45:59,10.0410170555,1965,240,96635,94535,128845,131675
