20170406-00:05:18,5.52528381348,0,0,19790,0,0,0,0,0,0,0,0,0,0,0,0
20170406-00:05:24,5.58833813667,0,0,21215,0,0,0,0,0,0,0,0,0,0,0,0
20170406-00:05:29,5.52304291725,0,0,20795,0,0,0,0,0,0,0,0,0,0,0,0
20170406-00:05:36,6.69205594063,0,0,21665,0,0,0,0,0,0,0,0,0,0,0,0
20170406-00:05:42,5.58938193321,0,0,21195,0,0,0,0,0,0,0,0,0,0,0,0
20170406-00:05:47,5.492000103,0,0,20335,0,0,0,0,0,0,0,0,0,0,0,0
20170406-00:05:53,5.55743908882,0,0,21445,0,0,0,155,0,0,205,0,0,0,0,0
20170406-00:05:59,5.90178513527,0,0,20935,0,0,0,195,0,0,215,0,0,0,0,0
20170406-00:06:05,6.12364196777,0,0,21850,0,0,0,170,0,0,205,0,0,0,0,0
20170406-00:06:10,5.57724308968,0,0,21290,0,0,0,200,0,0,220,0,0,0,0,0
20170406-00:06:16,5.5251660347,0,0,19335,0,0,0,190,0,0,210,0,0,0,0,0
20170406-00:06:23,6.65481996536,0,0,21270,0,0,0,205,0,0,215,0,0,0,0,0
20170406-00:06:28,5.52683591843,0,0,20610,0,0,0,205,0,0,235,0,0,0,0,0
20170406-00:06:34,5.52836894989,0,0,21695,0,0,0,210,0,0,185,0,0,0,0,0
20170406-00:06:39,5.49453997612,0,0,21075,0,0,0,220,0,0,240,0,0,0,0,0
20170406-00:06:45,5.62211799622,0,0,19430,0,0,0,230,0,0,240,0,0,0,0,0
20170406-00:06:50,5.61064577103,0,0,21260,0,0,0,185,0,0,250,0,0,0,0,0
20170406-00:06:56,5.48775911331,0,0,20220,0,0,0,195,0,0,215,0,0,0,0,0
20170406-00:07:01,5.56113696098,0,0,21400,0,0,0,220,0,0,215,0,0,0,0,0
20170406-00:07:07,5.52615904808,0,0,20965,0,0,0,235,0,0,220,0,0,0,0,0
20170406-00:07:12,5.5290119648,0,0,21630,0,0,0,225,0,0,235,0,0,0,0,0
20170406-00:07:19,6.08776879311,0,0,21085,0,0,0,220,0,0,245,0,0,0,0,0
20170406-00:07:25,6.18590784073,0,0,20075,0,0,0,215,0,0,210,0,0,0,0,0
20170406-00:07:30,5.62217402458,0,0,21450,0,0,0,200,0,0,200,0,0,0,0,0
20170406-00:07:36,5.67038106918,0,0,20335,0,0,0,225,0,0,240,0,0,0,0,0
20170406-00:07:42,5.60799789429,0,0,21525,0,0,0,210,0,0,225,0,0,0,0,0
20170406-00:07:47,5.62260389328,0,0,20935,0,0,0,205,0,0,235,0,0,0,0,0
20170406-00:07:53,5.76987600327,0,0,20625,0,0,0,205,0,0,250,0,0,0,0,0
20170406-00:07:59,5.55874109268,0,0,21125,0,0,0,210,0,0,235,0,0,0,0,0
20170406-00:08:04,5.55856704712,0,0,19590,0,0,0,200,0,0,215,0,0,0,0,0
20170406-00:08:10,5.67178797722,0,0,21495,0,0,0,195,0,0,230,0,0,0,0,0
20170406-00:08:15,5.64148402214,0,0,20760,0,0,0,205,0,0,235,0,0,0,0,0
20170406-00:08:21,5.61993503571,0,0,21715,0,0,0,225,0,0,230,0,0,0,0,0
20170406-00:08:27,5.64686512947,0,0,21190,0,0,0,190,0,0,215,0,0,0,0,0
20170406-00:08:32,5.59823107719,0,0,19420,0,0,0,200,0,0,205,0,0,0,0,0
20170406-00:08:38,5.65172982216,0,0,21305,0,0,0,220,0,0,235,0,0,0,0,0
20170406-00:08:44,5.56806302071,0,0,20695,0,0,0,245,0,0,220,0,0,0,0,0
20170406-00:08:49,5.53832793236,0,0,21485,0,0,0,210,0,0,230,0,0,0,0,0
20170406-00:08:55,5.66462016106,0,0,20995,0,0,0,215,0,0,235,0,0,0,0,0
20170406-00:09:01,5.79588508606,0,0,19485,0,0,0,195,0,0,215,0,0,0,0,0
20170406-00:09:07,6.2780559063,0,0,21340,0,0,0,205,0,0,225,0,0,0,0,0
20170406-00:09:13,5.89236187935,0,0,20745,0,0,0,230,0,0,220,0,0,0,0,0
20170406-00:09:18,5.53907895088,0,0,21615,0,0,0,215,0,0,200,0,0,0,0,0
20170406-00:09:24,5.53655004501,0,0,21055,0,0,0,255,0,0,210,0,0,0,0,0
20170406-00:09:29,5.59951090813,0,0,19315,0,0,0,235,0,0,220,0,0,0,0,0
20170406-00:09:35,5.66616892815,0,0,21165,0,0,0,220,0,0,220,0,0,0,0,0
20170406-00:09:44,8.53680992126,0,0,19980,0,0,0,235,0,0,240,0,0,0,0,0.0
20170406-00:09:49,5.79907298088,0,0,19525,0,0,0,230,0,0,205,0,0,0,0,0.0
20170406-00:09:55,5.64737296104,0,0,21145,0,0,0,220,0,0,240,0,0,0,0,0.0
20170406-00:10:04,8.57109999657,0,0,20310,0,0,0,215,0,0,230,0,0,0,0,0.0
20170406-00:10:09,5.74740386009,0,0,19385,0,0,0,215,0,0,190,0,0,0,0,0.0
20170406-00:10:15,5.49988508224,0,0,21315,0,0,0,230,0,0,230,0,0,0,0,0.0
20170406-00:10:24,8.66108703613,0,0,20595,0,0,0,225,0,0,230,0,0,0,0,0.0
20170406-00:10:29,5.50406908989,0,0,20035,0,0,0,200,0,0,230,0,0,0,0,0.0
20170406-00:10:35,5.61808109283,0,0,21445,0,0,0,235,0,0,225,0,0,0,0,0.0
20170406-00:10:43,8.50486493111,0,0,20740,0,0,0,225,0,0,225,0,0,0,0,0.0
20170406-00:10:49,5.63034391403,0,0,20420,0,0,0,225,0,0,190,0,0,0,0,0.0
