20170406-13:27:49,5.1675889492,275,0,323645,563545,45170
20170406-13:27:54,5.16700315475,280,0,447060,562440,45075
20170406-13:28:00,5.16849303246,230,0,433090,562260,45020
20170406-13:28:05,5.16610193253,225,0,407145,562360,45125
20170406-13:28:10,5.16777205467,270,0,387480,562465,45075
20170406-13:28:15,5.16836810112,235,0,441245,562435,45075
20170406-13:28:20,5.16743707657,265,0,448320,562250,45110
20170406-13:28:25,5.16708493233,235,0,469960,562325,45075
20170406-13:28:31,5.16822695732,255,0,185820,561795,45055
20170406-13:28:36,5.43131804466,260,10,207055,562860,45135
20170406-13:28:41,5.16748118401,295,0,240455,562730,45100
20170406-13:28:47,5.40080404282,225,0,136845,562300,45120
20170406-13:28:52,5.16369009018,245,0,161125,561690,45070
20170406-13:28:57,5.19966697693,220,5,95205,561015,45015
20170406-13:29:02,5.16687297821,240,0,154370,560835,45025
20170406-13:29:07,5.35260105133,235,255,247275,560710,45025
20170406-13:29:13,5.17485189438,280,0,99800,561195,45005
20170406-13:29:18,5.299929142,225,0,215975,561090,45010
20170406-13:29:24,5.56266403198,235,517935,243705,561070,45020
20170406-13:29:29,5.16687488556,250,612355,236405,561020,44990
20170406-13:29:34,5.49927020073,275,611330,313075,560735,45015
20170406-13:29:39,5.16678500175,230,610115,207750,560465,44980
20170406-13:29:45,5.16647291183,230,609200,314435,560295,44985
20170406-13:29:50,5.50096893311,240,608730,299015,560410,44970
20170406-13:29:55,5.17080283165,250,178090,250020,560410,44950
20170406-13:30:00,5.16782402992,275,16430,310560,560600,45000
20170406-13:30:06,5.26628303528,265,1480,247865,560500,44985
20170406-13:30:11,5.23242092133,270,1305,236450,560940,44935
20170406-13:30:16,5.16804289818,260,80,246010,111910,45290
20170406-13:30:21,5.16837596893,255,0,238900,35505,45280
20170406-13:30:27,6.20557808876,240,0,311485,28490,45325
20170406-13:30:33,5.16772198677,250,0,185070,28145,45295
20170406-13:30:38,5.16735100746,220,0,167745,78895,45275
20170406-13:30:43,5.16901803017,225,0,178215,121460,45230
20170406-13:30:49,6.20188808441,230,0,173720,386645,45080
20170406-13:30:54,5.16696715355,215,0,59250,503505,44980
20170406-13:30:59,5.16887593269,275,0,164430,535675,44925
20170406-13:31:05,5.16598391533,280,0,174945,560310,44940
20170406-13:31:10,5.19957590103,240,0,151105,562260,44985
20170406-13:31:15,5.33354210854,270,0,239130,561420,44915
20170406-13:31:20,5.34972310066,255,0,177650,561465,44950
20170406-13:31:26,5.16635012627,250,0,123565,561160,44870
20170406-13:31:31,5.48352479935,205,0,136700,561165,44925
20170406-13:31:36,5.16888093948,265,0,231915,561640,44965
20170406-13:31:42,5.53395295143,260,0,273345,562035,44945
20170406-13:31:47,5.1669549942,265,0,300080,561270,44880
20170406-13:31:52,5.16655898094,285,0,311130,561115,44915
20170406-13:31:57,5.19935202599,255,0,285395,561115,44870
20170406-13:32:03,5.16745615005,255,0,155320,492915,44980
20170406-13:32:08,5.16778182983,285,0,61725,554805,44880
20170406-13:32:13,5.1676170826,255,0,174710,561205,44915
20170406-13:32:18,5.50069999695,300,0,145030,561525,44865
20170406-13:32:24,5.16837310791,280,0,285355,405335,45050
20170406-13:32:30,6.20156884193,255,0,253085,394645,44965
20170406-13:32:35,5.16985607147,275,0,237625,525030,44925
20170406-13:32:40,5.16801595688,275,1545,289115,465570,45005
20170406-13:32:45,5.25172305107,270,85,52585,451995,45015
20170406-13:32:51,5.16429901123,260,0,30600,390965,45010
20170406-13:32:56,5.50016903877,250,0,28510,448830,44950
20170406-13:33:02,6.20063304901,240,0,28350,545545,44885
20170406-13:33:07,5.16732406616,250,517890,28325,560840,44900
20170406-13:33:13,5.16412711143,265,611915,69970,307595,45090
20170406-13:33:19,6.2116920948,275,613705,100210,236845,45120
20170406-13:33:24,5.34930992126,280,611960,109555,233780,45125
20170406-13:33:29,5.16854405403,255,139695,189410,228490,45170
20170406-13:33:34,5.16813802719,255,12875,53215,145570,45205
20170406-13:33:40,5.20072507858,255,1175,117980,197655,45190
20170406-13:33:45,5.1675260067,265,20,209530,197200,45170
20170406-13:33:50,5.16770410538,270,0,213930,164980,45150
20170406-13:33:55,5.167552948,255,0,246280,150625,45195
20170406-13:34:00,5.16554117203,260,0,261280,134170,45240
20170406-13:34:05,5.167937994,240,0,234125,144460,45200
20170406-13:34:11,5.50024795532,240,0,234645,177020,45125
20170406-13:34:17,6.23517012596,265,0,197265,122300,45145
20170406-13:34:22,5.24884080887,275,0,122715,119975,45185
20170406-13:34:28,5.16878294945,250,0,192305,254020,45140
20170406-13:34:33,5.16494584084,270,0,202665,40495,45290
20170406-13:34:38,5.16879606247,225,0,197120,29040,45280
20170406-13:34:43,5.1677749157,250,0,189565,27995,45290
20170406-13:34:49,5.83352899551,300,0,135785,27950,45375
20170406-13:34:55,6.25207805634,245,0,165940,118790,45260
20170406-13:35:00,5.16669201851,245,0,160900,185320,45230
20170406-13:35:09,8.81678700447,225,175,144670,242960,0.0
20170406-13:35:15,5.35362195969,265,0,141895,253720,0.0
20170406-13:35:20,5.16763496399,280,0,172310,279635,0.0
20170406-13:35:26,6.28397703171,260,0,149300,161360,45325
20170406-13:35:31,5.16653108597,255,335,94025,262370,45200
20170406-13:35:37,6.20145583153,295,51155,52595,281090,45145
20170406-13:35:43,5.16628694534,290,595935,105925,281950,45160
20170406-13:35:48,5.16758298874,275,615665,130505,281945,45125
20170406-13:35:53,5.16778278351,260,614230,106455,282125,45135
20170406-13:35:58,5.49992895126,285,612645,113205,282305,45180
20170406-13:36:04,5.16708302498,265,611745,165085,273815,45155
20170406-13:36:09,5.16718006134,245,611045,187100,245580,45135
20170406-13:36:15,6.26489710808,225,63610,53600,107520,45320
20170406-13:36:21,6.20208883286,275,3640,124035,114120,45380
20170406-13:36:26,5.2612760067,270,175,118000,130720,45525
20170406-13:36:36,9.33805680275,280,0,71795,0.0,45340
20170406-13:36:41,5.13512301445,240,0,105900,0.0,45320
20170406-13:36:47,6.16920804977,280,0,100970,0.0,45350
20170406-13:36:53,6.23458504677,255,0,124620,0.0,45340
20170406-13:36:58,5.13533186913,225,0,52045,0.0,45300
20170406-13:37:04,5.13896393776,255,0,30750,0.0,45300
20170406-13:37:09,5.28463888168,280,0,32330,0.0,45290
20170406-13:37:14,5.22172307968,280,0,55910,0.0,45215
20170406-13:37:19,5.22117495537,280,0,80900,0.0,45205
20170406-13:37:25,5.31796979904,270,0,63825,0.0,45210
20170406-13:37:30,5.17017412186,255,0,96505,0.0,45255
20170406-13:37:35,5.13949584961,270,0,134405,0.0,45235
20170406-13:37:40,5.22048687935,275,0,125310,0.0,45300
20170406-13:37:47,6.57069802284,270,0,93650,0.0,45320
20170406-13:37:52,5.13833904266,235,0,79270,0.0,45240
20170406-13:37:57,5.1396510601,270,0,70850,0.0,45270
20170406-13:38:02,5.20245504379,275,0,90815,0.0,45320
20170406-13:38:07,5.14105200768,310,0,97280,0.0,45325
20170406-13:38:13,5.50475382805,275,0,91165,0.0,45270
20170406-13:38:18,5.14132404327,260,0,120575,0.0,45290
20170406-13:38:23,5.17215299606,265,0,134875,0.0,45330
20170406-13:38:30,6.42305898666,265,0,129005,0.0,45365
20170406-13:38:35,5.13881921768,220,408390,144460,0.0,45350
20170406-13:38:40,5.13691806793,290,605735,123495,0.0,45270
20170406-13:38:45,5.20664405823,240,615015,95835,0.0,45295
20170406-13:38:50,5.29019403458,240,613640,107830,0.0,45015
20170406-13:38:56,5.22172403336,265,613100,99545,0.0,45005
20170406-13:39:01,5.13860797882,250,613105,98755,0.0,45060
20170406-13:39:07,6.32758903503,280,612850,108790,0.0,45020
20170406-13:39:12,5.33760094643,230,56850,127265,0.0,45030
20170406-13:39:18,5.30315899849,260,3215,93260,0.0,45030
20170406-13:39:23,5.46858286858,260,265,92375,0.0,45025
20170406-13:39:31,8.13934612274,270,0,123010,0.0,0.0
20170406-13:39:37,6.17252206802,265,0,49955,0.0,0.0
20170406-13:39:44,6.3404750824,245,0,29810,0.0,0.0
20170406-13:39:49,5.13890695572,260,0,49910,0.0,0.0
20170406-13:39:54,5.10656714439,265,0,68260,0.0,0.0
20170406-13:39:59,5.10284495354,285,0,78690,0.0,0.0
