20170406-14:49:21,5.45995998383,0,0,230,0,213270,94445,91750,2235,0
20170406-14:49:28,6.40103793144,0,0,240,0,213425,94565,91730,15475,0
20170406-14:49:33,5.3323700428,0,0,245,0,213375,94760,91905,15900,0
20170406-14:49:39,5.51152300835,0,0,240,0,213265,94990,91870,15910,0
20170406-14:49:44,5.36395001411,0,0,235,0,213295,95055,92005,16415,0
20170406-14:49:49,5.36472892761,0,0,280,0,213265,94895,91900,16355,0
20170406-14:49:55,5.33265113831,0,0,235,0,213285,94830,91950,7100,0
20170406-14:50:00,5.29729485512,0,0,265,0,213240,94655,91740,1685,0
20170406-14:50:05,5.33301901817,0,0,245,0,213305,94320,91535,1370,0
20170406-14:50:11,5.71612095833,0,0,245,0,213460,94180,91335,1345,0
20170406-14:50:16,5.36470198631,0,0,230,0,213430,94205,91260,1335,0
20170406-14:50:22,5.46519207954,0,0,250,0,213480,94225,91260,14120,0
20170406-14:50:27,5.54748702049,0,0,275,0,213405,94345,91215,29930,0
20170406-14:50:33,5.33248209953,0,0,280,0,213440,94285,91225,30700,0
20170406-14:50:38,5.39705014229,0,0,255,0,213455,94210,91050,16710,0
20170406-14:50:43,5.33266997337,0,0,275,0,213585,94230,91105,3020,0
20170406-14:50:49,5.36480617523,0,0,245,0,213525,94050,91155,1480,0
20170406-14:50:54,5.33241701126,0,0,230,0,213600,94180,91165,1340,0
20170406-14:50:59,5.36474990845,0,0,260,0,213555,94440,91285,7135,0
20170406-14:51:05,5.5109038353,0,0,235,0,213665,94505,91510,15450,0
20170406-14:51:10,5.49693202972,0,0,285,0,213635,94420,91445,16250,0
20170406-14:51:16,5.48118901253,0,0,275,0,213705,94360,91440,4865,0
20170406-14:51:21,5.47466492653,0,0,245,0,213765,94130,91510,2755,0
20170406-14:51:27,5.42109513283,0,0,265,0,213675,94090,91690,13970,0
20170406-14:51:32,5.44709300995,0,0,275,0,213685,94030,91625,15915,0
20170406-14:51:39,6.43260908127,0,0,275,0,213710,93865,91785,15950,0
20170406-14:51:44,5.36367702484,0,0,270,0,213785,93815,91635,16480,0
20170406-14:51:49,5.38057088852,0,0,260,0,213805,93930,91830,16370,0
20170406-14:51:55,5.43476390839,0,0,245,0,213850,94200,91900,6900,0
20170406-14:52:00,5.33259391785,0,0,245,0,213825,94295,91955,1695,0
20170406-14:52:06,5.33206820488,0,0,235,0,213835,94480,23950,1395,0
20170406-14:52:11,5.33276796341,0,0,240,0,213825,94680,5755,1325,0
20170406-14:52:16,5.57563996315,0,0,265,0,213835,94440,3995,1360,0
20170406-14:52:22,5.36652708054,0,0,250,0,213820,94175,3910,15495,0
20170406-14:52:27,5.33166480064,0,0,245,0,213795,94030,3865,29455,0
20170406-14:52:32,5.3322429657,0,0,270,0,213785,94120,3725,29830,0
20170406-14:52:38,5.33168005943,0,0,270,0,213845,94400,570,17170,0
20170406-14:52:43,5.300303936,0,0,245,0,213740,94400,275,3790,0
20170406-14:52:49,6.36844396591,0,0,250,0,213725,94375,210,1425,0
20170406-14:52:55,5.30233192444,0,0,245,0,213720,94260,250,1360,0
20170406-14:53:00,5.39686989784,0,0,250,0,213735,94460,240,8065,0
20170406-14:53:06,5.36426782608,0,0,245,0,213760,94590,230,15850,0
20170406-14:53:12,6.69828987122,0,0,270,0,213750,94630,225,16300,0
20170406-14:53:18,5.59697508812,0,0,270,0,213755,94570,210,2575,0
20170406-14:53:23,5.33268713951,0,0,250,0,213720,94645,225,8565,0
20170406-14:53:29,5.36446714401,0,0,250,0,213785,94490,225,15535,0
20170406-14:53:34,5.38281011581,0,0,265,0,213780,94370,195,15910,0
20170406-14:53:39,5.36436295509,0,0,260,0,213935,94145,230,17920,0
20170406-14:53:45,5.29915308952,0,0,265,0,213905,94130,210,16505,0
20170406-14:53:50,5.33232998848,0,0,250,0,213955,94310,210,16325,0
20170406-14:53:55,5.29978585243,0,0,260,0,213845,94630,225,6230,0
20170406-14:54:01,5.38191509247,0,0,270,0,213900,94825,235,1785,0
20170406-14:54:06,5.29890012741,0,0,240,0,213925,94860,220,1385,0
20170406-14:54:11,5.33229398727,0,0,245,0,214040,94905,205,1360,0
20170406-14:54:17,5.30021500587,0,0,250,0,213985,95030,205,1340,0
20170406-14:54:22,5.33187794685,0,0,235,0,213975,94975,205,17650,0
20170406-14:54:27,5.29973506927,0,0,240,0,213965,94715,220,29610,0
20170406-14:54:33,5.54493808746,0,0,280,0,214075,94750,220,30700,0
20170406-14:54:38,5.43267989159,0,0,260,0,213910,94695,240,17110,0
20170406-14:54:43,5.36455488205,0,0,270,0,214115,94785,210,3510,0
20170406-14:54:49,5.29950094223,0,0,215,0,214100,94555,235,1560,0
20170406-14:54:54,5.29990291595,0,0,280,0,213995,94520,220,1370,0
20170406-14:55:00,5.56644296646,0,0,260,0,214025,94390,220,4805,0
20170406-14:55:05,5.33185505867,0,0,260,0,214125,94750,225,15685,0
20170406-14:55:10,5.46394920349,0,0,240,0,214065,94900,210,16255,0
20170406-14:55:16,5.48130702972,0,0,225,0,214245,95120,245,5895,0
20170406-14:55:21,5.41283106804,0,0,270,0,214485,95275,210,1615,0
20170406-14:55:27,5.3325741291,0,0,255,0,213920,95360,260,14410,0
20170406-14:55:32,5.39590597153,0,0,250,0,213900,95075,230,15815,0
20170406-14:55:37,5.33167099953,0,0,290,0,213805,94840,250,15920,0
20170406-14:55:43,5.33204603195,0,0,280,0,213870,94880,240,16760,0
20170406-14:55:48,5.33189892769,0,0,240,0,214005,94950,215,16350,0
20170406-14:55:53,5.29988002777,0,0,270,0,213945,95105,220,12050,0
20170406-14:55:59,5.36435294151,0,0,255,0,213985,95245,230,2345,157835
20170406-14:56:04,5.46301698685,0,0,235,0,213990,95225,260,1400,266500
20170406-14:56:10,5.41510796547,0,0,250,0,213935,95195,240,1375,270045
20170406-14:56:15,5.37162899971,0,0,285,0,213985,95300,260,1340,268640
20170406-14:56:20,5.30640101433,0,0,230,0,213925,95275,220,10010,268190
20170406-14:56:26,5.31862092018,0,0,270,0,214550,95115,235,28275,267580
20170406-14:56:31,5.35543417931,0,0,270,0,214825,94870,255,30565,266865
20170406-14:56:36,5.31797194481,0,0,255,0,214890,94850,265,18410,266160
20170406-14:56:42,5.38431715965,0,0,240,0,214800,94750,255,6095,266150
20170406-14:56:47,5.35486292839,0,0,265,0,214815,94900,245,1810,266830
20170406-14:56:52,5.35166192055,0,0,240,0,214835,95055,205,1400,266280
20170406-14:56:58,5.35070109367,0,0,255,0,214875,95165,230,1395,32180
20170406-14:57:03,5.31986284256,0,0,240,0,214845,95205,220,14165,2810
20170406-14:57:09,5.6658718586,0,0,255,0,214825,95340,210,16240,100
20170406-14:57:14,5.58407616615,0,0,260,0,214840,95140,225,11060,0
20170406-14:57:20,5.44914698601,0,0,250,0,214835,95010,245,1870,0
20170406-14:57:25,5.68605399132,0,0,235,0,214795,95000,240,12830,0
20170406-14:57:31,5.35266804695,0,0,255,0,214820,94885,205,15730,0
20170406-14:57:36,5.56832790375,0,0,265,0,214780,94920,210,15895,0
20170406-14:57:42,5.4337580204,0,0,240,0,214785,94805,240,16790,0
20170406-14:57:47,5.3178358078,0,0,240,0,214785,94825,235,16360,0
20170406-14:57:52,5.31922984123,0,0,250,0,214740,94840,220,16295,0
20170406-14:57:58,5.31824803352,0,0,255,0,214760,94985,225,2715,0
20170406-14:58:03,5.31828093529,0,0,255,0,214755,94870,230,1475,0
20170406-14:58:08,5.35089707375,0,0,245,0,214685,94755,245,1370,0
20170406-14:58:14,5.35091590881,0,0,250,0,214750,94640,220,1355,0
20170406-14:58:19,5.35209798813,0,0,275,0,214745,94600,245,2810,0
20170406-14:58:24,5.35029816628,0,0,275,0,214675,94710,215,21885,0
20170406-14:58:30,5.38329911232,0,0,265,0,214695,94785,270,30440,0
20170406-14:58:35,5.32002997398,0,0,270,0,214675,94945,260,21370,0
20170406-14:58:41,5.38246393204,0,0,270,0,214675,94890,225,11190,0
20170406-14:58:46,5.3184158802,0,0,245,0,214660,94830,250,1915,0
20170406-14:58:51,5.31936192513,0,0,240,0,214645,94645,205,1385,0
20170406-14:58:58,6.35405015945,0,0,265,0,214575,94665,220,1340,0
20170406-14:59:03,5.32451510429,0,0,285,0,214595,94655,230,14525,0
20170406-14:59:08,5.48060512543,0,0,240,0,214615,94630,250,16165,0
20170406-14:59:14,5.53211593628,0,0,265,0,214575,94590,220,14485,0
20170406-14:59:20,5.76756882668,0,0,245,0,214570,94525,210,2105,0
20170406-14:59:25,5.35081505775,0,0,235,0,214595,94655,210,13460,0
20170406-14:59:30,5.34844899178,0,0,220,0,214520,94695,255,15700,0
20170406-14:59:36,5.35109901428,0,0,250,0,214535,94805,220,15890,0
20170406-14:59:41,5.5342540741,0,0,240,0,214565,94880,225,16730,0
20170406-14:59:47,5.35279798508,0,0,250,0,214565,94725,220,16370,0
20170406-14:59:52,5.5338549614,0,0,295,0,214570,94355,235,16350,0
20170406-14:59:59,7.24024200439,0,0,250,0,214615,94260,235,2470,0
20170406-15:00:05,5.31991791725,0,0,275,0,214475,94205,230,1420,0
20170406-15:00:10,5.31939196587,0,0,235,0,214510,94275,225,1375,0
20170406-15:00:15,5.32023501396,0,0,235,0,214515,94295,230,1350,0
20170406-15:00:21,5.40281701088,0,0,255,0,214210,94400,265,9215,0
20170406-15:00:26,5.31938195229,0,0,235,0,214110,94525,255,28065,0
20170406-15:00:31,5.32018399239,0,0,245,0,214060,94685,220,30655,0
20170406-15:00:37,5.35215902328,0,0,270,0,214060,94560,230,18760,0
20170406-15:00:42,5.35132217407,0,0,240,0,214135,94525,210,6185,0
20170406-15:00:47,5.38742899895,0,0,250,0,214125,94400,250,1625,0
20170406-15:00:53,5.3194129467,0,0,240,0,214115,94170,215,1380,0
20170406-15:00:58,5.31923985481,0,0,255,0,214160,94035,235,1375,0
20170406-15:01:03,5.32082796097,0,0,250,0,214055,93810,235,14685,0
20170406-15:01:09,5.66446900368,0,0,255,0,214205,93870,265,16160,0
20170406-15:01:15,5.61686992645,0,0,240,0,214200,93835,260,8345,0
20170406-15:01:20,5.45216488838,0,0,260,0,214175,93820,255,2400,0
20170406-15:01:25,5.31912994385,0,0,245,0,214220,93865,230,13880,0
20170406-15:01:31,5.40318107605,0,0,240,0,214250,93785,230,15660,0
20170406-15:01:36,5.35102701187,0,0,285,0,214260,6610,255,15825,0
20170406-15:01:42,5.45091414452,0,0,240,0,214295,1745,240,16350,0
20170406-15:01:47,5.32047915459,0,0,235,0,214435,245,255,16270,0
20170406-15:01:52,5.31941509247,0,0,250,0,214435,210,250,16275,0
20170406-15:01:59,6.3888669014,0,0,265,0,214335,220,215,2355,0
20170406-15:02:04,5.70187091827,0,0,260,0,214190,225,235,1460,0
20170406-15:02:10,5.53382897377,0,0,240,0,214320,235,205,1360,0
20170406-15:02:16,6.38958501816,0,0,255,0,214375,230,255,1355,0
20170406-15:02:22,5.31883192062,0,0,245,0,214330,220,220,16015,0
20170406-15:02:27,5.35153007507,0,0,280,0,214345,235,210,29470,0
20170406-15:02:33,6.35676693916,0,0,260,0,214510,200,215,30690,0
20170406-15:02:39,5.35206699371,0,0,270,0,214485,240,245,16855,0
20170406-15:02:44,5.31967616081,0,0,240,0,214665,255,215,2810,0
20170406-15:02:50,6.3553249836,0,0,240,0,214765,215,260,1445,0
20170406-15:02:56,5.35173797607,0,0,290,0,214705,190,240,1375,0
20170406-15:03:01,5.3516831398,0,0,290,0,214695,215,235,10490,0
20170406-15:03:06,5.31916809082,0,0,270,0,214755,205,230,15790,0
20170406-15:03:12,5.45007109642,0,0,255,0,214690,225,230,16315,0
20170406-15:03:17,5.61651206017,0,0,305,0,214695,230,235,3640,0
20170406-15:03:23,5.31891703606,0,0,270,0,214710,205,230,5600,0
20170406-15:03:29,6.38890504837,0,0,260,0,214675,240,215,15525,0
20170406-15:03:35,5.41542196274,0,0,240,0,214660,260,210,15865,0
20170406-15:03:40,5.35162210464,0,0,250,0,214740,265,205,16020,0
20170406-15:03:45,5.32014679909,0,0,260,0,214670,240,240,16285,0
20170406-15:03:51,5.38374114037,0,0,255,0,214740,255,230,16325,0
20170406-15:03:56,5.48365902901,0,0,240,0,214650,250,240,4735,0
20170406-15:04:02,5.38573884964,0,0,255,0,214725,205,225,1670,0
20170406-15:04:07,5.35056304932,0,0,205,0,214660,225,205,1430,0
20170406-15:04:12,5.32007694244,0,0,230,0,214695,220,205,1335,0
20170406-15:04:18,5.31915402412,0,0,255,0,214615,215,220,1365,0
20170406-15:04:24,6.53792500496,0,0,235,0,214665,205,230,23380,0
20170406-15:04:29,5.35149002075,0,0,275,0,214680,220,210,30395,0
20170406-15:04:35,5.40201592445,0,0,255,0,214640,240,230,24170,0
20170406-15:04:40,5.32151222229,0,0,265,0,214595,240,235,14230,0
20170406-15:04:45,5.32548999786,0,0,260,0,214645,210,230,2565,0
20170406-15:04:51,5.32012104988,0,0,290,0,214650,215,215,1420,0
20170406-15:04:56,5.35382509232,0,0,265,0,214585,210,225,1385,0
20170406-15:05:02,5.446641922,0,0,280,0,214605,210,220,11920,0
20170406-15:05:07,5.35132813454,0,0,250,0,214635,215,220,15935,0
20170406-15:05:21,14.3903717995,0.0,0.0,0.0,0,214580,195,210,1805,0
20170406-15:05:27,5.29637002945,0.0,0.0,0.0,0,214625,200,250,14720,0
20170406-15:05:32,5.21428513527,0.0,0.0,0.0,0,214590,200,230,15830,0
20170406-15:05:37,5.35034990311,0,0,255,0,214625,190,230,15970,0
20170406-15:05:44,6.405367136,0,0,260,0,214695,240,210,16330,0
20170406-15:05:49,5.35166287422,0,0,290,0,214645,210,225,16325,0
20170406-15:05:54,5.31841993332,0,0,270,0,214630,215,200,12445,0
20170406-15:06:01,6.35415506363,0,0,240,0,214630,235,195,3010,0
20170406-15:06:06,5.35154700279,0,0,260,0,214655,230,240,1380,0
20170406-15:06:11,5.5518989563,0,0,245,0,214655,215,250,1365,0
20170406-15:06:17,5.31853914261,0,0,250,0,214670,225,235,1365,0
20170406-15:06:22,5.3194270134,0,0,250,0,214725,200,220,14835,0
20170406-15:06:27,5.34868383408,0,0,265,0,214670,205,230,29410,0
20170406-15:06:33,5.35184979439,0,0,235,0,214705,205,200,30790,0
20170406-15:06:38,5.35035085678,0,0,275,0,214705,210,230,17455,0
20170406-15:06:44,5.31895208359,0,0,225,0,214735,240,230,3940,0
20170406-15:06:49,5.35186195374,0,0,280,0,214670,190,245,1505,0
20170406-15:06:54,5.31850886345,0,0,240,0,214640,245,235,1355,0
20170406-15:07:00,5.35119891167,0,0,265,0,214635,225,215,1380,0
20170406-15:07:05,5.35216903687,0,0,230,0,214640,230,230,14110,0
20170406-15:07:10,5.58189606667,0,0,245,0,214740,220,230,16240,0
20170406-15:07:16,5.73330807686,0,0,270,0,214705,195,235,5125,0
20170406-15:07:22,5.5120408535,0,0,280,0,214680,230,230,1690,0
20170406-15:07:27,5.3162150383,0,0,275,0,214770,220,210,14870,0
20170406-15:07:33,6.42198896408,0,0,240,0,214745,220,235,15855,0
20170406-15:07:39,5.31867909431,0,0,280,0,214705,205,240,15920,0
20170406-15:07:44,5.35018420219,0,0,270,0,214685,205,230,16445,0
20170406-15:07:50,6.35639500618,0,0,250,0,214730,220,220,16370,0
20170406-15:07:56,5.35056781769,0,0,255,0,214750,165,215,6920,0
20170406-15:08:01,5.35007715225,0,0,275,0,214780,220,205,1655,0
20170406-15:08:06,5.31877303123,0,0,260,0,214655,240,235,1360,0
20170406-15:08:12,5.31930303574,0,0,255,0,214735,235,220,1335,0
20170406-15:08:17,5.35222220421,0,0,270,0,214760,205,225,1345,0
20170406-15:08:22,5.318805933,0,0,250,0,214720,185,240,18050,0
20170406-15:08:28,5.31856513023,0,0,220,0,214710,205,220,29605,0
20170406-15:08:33,5.38389205933,0,0,245,0,214720,225,240,29760,0
20170406-15:08:39,5.38309907913,0,0,250,0,214705,220,205,17110,0
20170406-15:08:44,5.31880617142,0,0,270,0,214710,250,245,3465,0
20170406-15:08:49,5.31833195686,0,0,270,0,214665,235,220,1480,0
20170406-15:08:55,5.38309693336,0,0,270,0,214750,240,230,1355,0
20170406-15:09:00,5.45222711563,0,0,250,0,214720,225,220,4760,0
20170406-15:09:05,5.38058400154,0,0,250,0,214680,210,215,15675,0
20170406-15:09:11,5.58177185059,0,0,205,0,214775,220,250,16260,0
20170406-15:09:17,5.73343801498,0,0,270,0,214725,240,220,4245,0
20170406-15:09:22,5.35277581215,0,0,240,0,214705,215,235,1650,0
20170406-15:09:27,5.35098195076,0,0,270,0,214725,190,190,15095,0
20170406-15:09:33,5.31816720963,0,0,240,0,214710,220,190,15865,0
20170406-15:09:38,5.31872200966,0,0,260,0,214710,240,250,15910,0
20170406-15:09:43,5.40025997162,0,0,275,0,214770,225,230,16415,0
20170406-15:09:49,5.35078406334,0,0,265,0,214675,230,210,16335,0
20170406-15:09:54,5.31856489182,0,0,240,0,214745,230,215,12500,0
20170406-15:10:00,5.38414716721,0,0,255,0,214705,215,220,1985,0
20170406-15:10:05,5.40049505234,0,0,230,0,214670,240,215,1415,0
20170406-15:10:10,5.4343829155,0,0,230,0,215620,220,205,1365,0
20170406-15:10:16,5.38227105141,0,0,255,0,215875,205,230,1360,0
20170406-15:10:22,6.3865249157,0,0,265,0,215560,230,255,15180,0
20170406-15:10:27,5.35108995438,0,0,280,0,214695,235,230,29395,0
20170406-15:10:34,6.35555005074,0,0,280,0,214660,190,240,26375,0
20170406-15:10:40,6.4184961319,0,0,265,0,214795,205,240,12050,0
20170406-15:10:46,5.35168409348,0,0,270,0,214665,215,220,2370,0
20170406-15:10:51,5.35072302818,0,0,245,0,214685,230,225,1435,0
20170406-15:10:56,5.46635913849,0,0,270,0,214645,245,235,1375,0
20170406-15:11:03,6.40514707565,0,0,265,0,214665,215,230,14170,0
20170406-15:11:08,5.56408786774,0,0,260,0,214705,210,235,16120,0
20170406-15:11:14,5.53374290466,0,0,285,0,214715,190,235,11020,0
20170406-15:11:19,5.52658009529,0,0,250,0,214655,205,230,2260,0
20170406-15:11:25,5.3532679081,0,0,280,0,214695,215,230,13265,0
20170406-15:11:30,5.38379001617,0,0,255,0,214635,225,240,15675,0
20170406-15:11:37,6.35474300385,0,0,235,0,214685,230,245,15890,0
20170406-15:11:42,5.31931900978,0,0,210,0,214640,220,210,16505,0
20170406-15:11:48,6.4053299427,0,10,230,0,214650,215,235,16375,0
20170406-15:11:54,5.38305187225,0,0,235,0,214695,225,190,15425,0
20170406-15:11:59,5.32071304321,0,0,240,0,214670,240,220,3455,0
20170406-15:12:04,5.35219407082,0,0,225,0,214700,230,260,1460,0
20170406-15:12:10,5.51381993294,0,0,270,0,214595,230,225,1360,0
20170406-15:12:16,5.68512511253,0,0,245,0,214650,210,230,1355,0
20170406-15:12:21,5.31844806671,0,0,230,0,214640,255,280,8415,0
20170406-15:12:26,5.50279593468,0,0,215,0,215560,235,265,29075,0
20170406-15:12:32,5.31660699844,0,0,240,0,215875,235,250,30680,0
20170406-15:12:37,5.31795406342,0,0,255,0,215805,215,235,19230,0
20170406-15:12:42,5.45228910446,0,0,245,0,215805,215,210,4570,0
20170406-15:12:48,5.35011911392,0,0,265,0,215790,235,240,1645,0
20170406-15:12:53,5.41419196129,0,0,250,0,215800,205,225,1395,0
20170406-15:12:59,5.35216903687,0,0,290,0,215855,190,210,1380,0
20170406-15:13:04,5.31651997566,0,0,230,0,215785,250,230,14675,0
20170406-15:13:09,5.56376004219,0,0,265,0,214915,215,245,16295,0
20170406-15:13:21,11.8716759682,0.0,0.0,245,0,215680,200,240,2870,0
20170406-15:13:27,5.33083891869,0.0,0.0,260,0,215790,215,235,14755,0
20170406-15:13:32,5.24886512756,0.0,0.0,275,0,215745,230,235,15850,0
20170406-15:13:37,5.34887385368,0,0,235,0,215815,220,245,15905,0
20170406-15:13:43,5.38259911537,0,0,275,0,215770,195,240,16195,56030
20170406-15:13:48,5.40237593651,0,0,245,0,215815,235,245,16300,253450
20170406-15:13:53,5.31725287437,0,0,230,0,215735,225,230,16300,269845
20170406-15:13:59,5.38423919678,0,5,235,0,215785,225,230,2390,270535
20170406-15:14:04,5.3166949749,0,0,240,0,215730,210,235,1465,269480
20170406-15:14:09,5.38203597069,0,0,265,0,215760,205,265,1375,268580
20170406-15:14:15,5.38677215576,0,0,265,0,215715,220,240,1350,267610
20170406-15:14:20,5.59932112694,0,0,260,0,215785,235,230,6470,79280
20170406-15:14:26,5.41526794434,0,0,260,0,215755,225,230,28700,4480
20170406-15:14:31,5.38311600685,0,0,245,0,215690,215,225,30755,340
20170406-15:14:37,5.35107207298,0,0,265,0,215715,215,250,19945,0
20170406-15:14:42,5.81842207909,0,0,265,0,215760,200,230,5315,0
20170406-15:14:48,5.50391292572,0,0,275,0,215665,200,225,1600,0
20170406-15:14:53,5.35259819031,0,0,240,0,215620,185,245,1390,0
20170406-15:14:59,5.41660189629,0,0,265,0,215680,245,235,1365,0
20170406-15:15:04,5.35016703606,0,0,265,0,215660,235,255,14095,0
20170406-15:15:10,5.71452903748,0,0,245,0,215650,240,215,16240,0
20170406-15:15:15,5.68310499191,0,0,260,0,215690,235,225,7395,0
20170406-15:15:21,5.68188285828,0,0,235,0,215605,230,250,1720,0
20170406-15:15:26,5.3187110424,0,0,240,0,215655,240,240,14450,0
20170406-15:15:32,5.31871509552,0,0,275,0,215620,240,260,15820,0
20170406-15:15:37,5.35091710091,0,0,245,0,215555,240,235,15950,0
20170406-15:15:42,5.31994080544,0,0,255,0,215625,265,260,16270,0
20170406-15:15:49,6.35477089882,0,0,255,0,215655,265,215,16285,0
20170406-15:15:54,5.31804394722,0,0,245,0,215685,235,250,10435,0
20170406-15:15:59,5.35653400421,0,0,245,0,215585,235,250,2160,0
20170406-15:16:05,5.35701203346,0,0,255,0,215620,235,240,1425,0
20170406-15:16:10,5.38991308212,0,0,250,0,215590,225,235,1350,0
20170406-15:16:15,5.32353901863,0,0,260,0,215660,260,255,1360,0
20170406-15:16:21,5.32697892189,0,0,275,0,215610,210,230,3565,0
20170406-15:16:26,5.63500404358,0,0,235,0,215575,215,255,29085,0
20170406-15:16:32,5.31837105751,0,0,235,0,215585,240,225,30665,0
20170406-15:16:37,5.38288998604,0,0,275,0,215615,240,240,17995,0
20170406-15:16:43,5.41696715355,0,0,260,0,215600,230,250,4480,0
20170406-15:16:48,5.43321180344,0,0,245,0,215540,230,235,1695,0
20170406-15:16:53,5.35158085823,0,0,250,0,215560,220,240,1370,0
20170406-15:16:59,5.35023999214,0,0,260,0,215530,235,235,1365,0
20170406-15:17:04,5.35132884979,0,0,235,0,215500,230,235,14580,0
20170406-15:17:10,5.66591906548,0,0,240,0,215590,210,220,16220,0
20170406-15:17:15,5.68232297897,0,0,290,0,215520,225,225,6195,0
20170406-15:17:21,5.69664001465,0,0,265,0,215545,200,280,1815,0
20170406-15:17:26,5.35118508339,0,0,265,0,215530,265,245,13960,0
20170406-15:17:32,5.3510620594,0,0,250,0,214985,220,240,15815,0
